id,color_side,color_top,WKT,lon,lat
92839992,灰色,浅灰色,"Polygon ((24.93174212 60.15579963, 24.93201789 60.15584204, 24.93204815 60.15579326, 24.93206499 60.15579586, 24.93208293 60.15579863, 24.93207899 60.15580525, 24.93223967 60.15582997, 24.93228242 60.15576216, 24.93225174 60.15575747, 24.93229868 60.15568178, 24.93228829 60.15568019, 24.93230388 60.15565513, 24.93198612 60.15560635, 24.93197153 60.1556299, 24.93196173 60.15562839, 24.93194404 60.15565689, 24.93188403 60.15564758, 24.93181748 60.15575504, 24.93177397 60.15574833, 24.93174212 60.15579963))",24.93204576568107,60.155729898677585
104048107,灰色,浅灰色,"Polygon ((24.93220505 60.15493236, 24.93248526 60.15497636, 24.93250806 60.15494049, 24.93253052 60.15494392, 24.93251845 60.15496295, 24.93268433 60.15498902, 24.93270026 60.15496396, 24.93271543 60.15494007, 24.93272163 60.15493026, 24.9326752 60.15492297, 24.93276119 60.15478735, 24.93238183 60.15472775, 24.93236699 60.15475122, 24.93230103 60.15485524, 24.93225828 60.15484845, 24.93220505 60.15493236))",24.932497767349595,60.15486376964971
113140339,灰色,蓝色,"Polygon ((24.90794858 60.15908534, 24.90828998 60.15920444, 24.90857396 60.15930352, 24.90868527 60.15934233, 24.90882089 60.15938968, 24.90886816 60.1594062, 24.90888878 60.15941458, 24.90895944 60.15936437, 24.90903412 60.1593114, 24.90908106 60.15927795, 24.90918047 60.15920738, 24.90930176 60.15912113, 24.90938792 60.15905994, 24.90945934 60.15900923, 24.90943805 60.15900068, 24.90935473 60.15897294, 24.90926806 60.15894419, 24.90913144 60.159041, 24.90888937 60.15921232, 24.90883145 60.15925339, 24.90870438 60.15920889, 24.90840766 60.15910495, 24.90827095 60.15905709, 24.90832124 60.15902147, 24.90854797 60.15886087, 24.90870756 60.15874788, 24.90851805 60.15867915, 24.90835737 60.15879373, 24.90813106 60.15895525, 24.90805528 60.15900923, 24.90794858 60.15908534))",24.908647554948146,60.15908650998229
123587410,白色,灰色,"Polygon ((24.93628319 60.16136815, 24.93629274 60.16137142, 24.93636608 60.16139698, 24.93638922 60.16140495, 24.93641227 60.16141299, 24.93651729 60.16144945, 24.93654093 60.16145775, 24.93656088 60.16146462, 24.93674394 60.16152824, 24.93676699 60.16153629, 24.93686414 60.16156999, 24.93694628 60.16151148, 24.93701266 60.16146404, 24.93702649 60.16145423, 24.93708735 60.16147544, 24.93723009 60.16137368, 24.93724467 60.16136329, 24.93725138 60.16135843, 24.93707528 60.16129732, 24.93705692 60.1613104, 24.93691208 60.16141366, 24.93690378 60.16141953, 24.936438 60.16125776, 24.93628319 60.16136815))",24.936757186805437,60.16140740347188
123588223,灰色,灰色,"Polygon ((24.93370315 60.16046936, 24.93392586 60.16054044, 24.93403952 60.16036475, 24.93447898 60.16043516, 24.93449633 60.16040825, 24.934568 60.16029778, 24.93388496 60.1601884, 24.93370315 60.16046936))",24.93409062614151,60.16034523054612
123588222,灰色,灰色,"Polygon ((24.93528398 60.1605738, 24.93571498 60.16072417, 24.93585965 60.16062149, 24.93542865 60.16047103, 24.93540937 60.1604847, 24.93529119 60.16056877, 24.93528398 60.1605738))",24.93557181221931,60.16059761583499
123631377,蓝色,蓝色,"Polygon ((24.93963134 60.16076717, 24.94000316 60.16089834, 24.94015848 60.16078762, 24.94014079 60.16078242, 24.94016099 60.16076767, 24.94014942 60.16076373, 24.94012059 60.16078108, 24.94007172 60.16076507, 24.94004465 60.16078318, 24.94003593 60.16077915, 24.94002093 60.16077479, 24.94000944 60.16077513, 24.93999838 60.16077739, 24.93998824 60.16078276, 24.93984969 60.16073322, 24.93984927 60.16072685, 24.93984449 60.16072006, 24.93983602 60.16071344, 24.93982177 60.16070807, 24.93987265 60.16067346, 24.93980057 60.16064798, 24.93975388 60.16068008, 24.93963134 60.16076717))",24.93988329527441,60.160783890031986
123631385,绿色,绿色,"Polygon ((24.93882156 60.16048336, 24.93883849 60.16048922, 24.93921828 60.16062308, 24.93925834 60.16063674, 24.93938307 60.16054957, 24.93941928 60.16052409, 24.9392793 60.16047598, 24.93925105 60.16047875, 24.93919539 60.1604593, 24.93924627 60.16042066, 24.93926228 60.16041873, 24.93927309 60.16041513, 24.93928625 60.16040457, 24.93929464 60.16040733, 24.93937602 60.16034975, 24.93936597 60.16034665, 24.93913236 60.16026476, 24.93885727 60.16045804, 24.93884134 60.16046936, 24.93882156 60.16048336))",24.939138446911432,60.16045469071796
123624525,深灰色,深灰色,"Polygon ((24.93833474 60.16083162, 24.93844052 60.16086834, 24.93854387 60.1609048, 24.93870715 60.16078703, 24.93868879 60.16076314, 24.93869986 60.16075225, 24.93873196 60.16074537, 24.93875669 60.16075082, 24.93898392 60.16083045, 24.93899314 60.160824, 24.93912733 60.16072827, 24.93909934 60.16071855, 24.93871109 60.16058369, 24.93869214 60.16057707, 24.93867865 60.16058662, 24.93854077 60.16068486, 24.93833474 60.16083162))",24.938716064047004,60.16074020785212
123624530,灰色,深灰色,"Polygon ((24.93942137 60.16130855, 24.93979009 60.16143663, 24.93988388 60.16136983, 24.93951508 60.16124175, 24.93942137 60.16130855))",24.939652614732957,60.16133919217286
123797984,灰色,灰色,"Polygon ((24.93790022 60.15934174, 24.93794532 60.15935767, 24.93800433 60.15937845, 24.93806283 60.15939907, 24.93810306 60.15941315, 24.93816207 60.15943394, 24.93823122 60.15945825, 24.93830884 60.15948566, 24.93838193 60.15951139, 24.93851545 60.1594176, 24.93829694 60.15934065, 24.93851948 60.15918424, 24.93834145 60.15912155, 24.93812209 60.15927577, 24.93803685 60.15924577, 24.93790022 60.15934174))",24.93824984260422,60.15932287249752
123805231,浅蓝,浅灰,"Polygon ((24.93678442 60.16029853, 24.93691392 60.16034254, 24.93702113 60.16037825, 24.93707586 60.16034078, 24.93713923 60.16029334, 24.9370731 60.16027062, 24.93703446 60.16025813, 24.93705818 60.16024112, 24.9370182 60.16022737, 24.93713043 60.16014665, 24.93715759 60.16015596, 24.93711459 60.16018814, 24.93716639 60.16020516, 24.93722179 60.16022435, 24.93742472 60.16029485, 24.93740737 60.16030993, 24.93742338 60.16031513, 24.93760753 60.1601858, 24.93759495 60.16018136, 24.93746713 60.16013668, 24.93744458 60.16012872, 24.93738515 60.16010793, 24.93725272 60.16006166, 24.93716396 60.16003057, 24.93706245 60.16010215, 24.93700076 60.16014498, 24.93689339 60.16022075, 24.93678442 60.16029853))",24.93719190582984,60.16020279446705
123805233,银灰色,银灰色,"Polygon ((24.93593835 60.16023047, 24.93600818 60.16025436, 24.93608764 60.16019569, 24.93669214 60.16040079, 24.93669524 60.16041714, 24.93667823 60.16042912, 24.93675559 60.1604531, 24.93691392 60.16034254, 24.93678442 60.16029853, 24.93649575 60.16019887, 24.93615176 60.16008002, 24.93608009 60.1601309, 24.93593835 60.16023047))",24.936447971187643,60.16025804332679
123805253,灰色,灰色,"Polygon ((24.93539303 60.16004616, 24.93547307 60.16005898, 24.93566125 60.16008882, 24.9357009 60.1600273, 24.93571028 60.16001254, 24.93561045 60.15999712, 24.93544139 60.15997072, 24.93543158 60.15998639, 24.93539303 60.16004616))",24.93555177367071,60.160029652615535
123797962,浅蓝,浅蓝,"Polygon ((24.93900957 60.15941433, 24.93907914 60.15944006, 24.93909246 60.15944802, 24.93910118 60.15945708, 24.93910395 60.15946655, 24.93910437 60.15947853, 24.93907319 60.15950334, 24.93915273 60.15953142, 24.93920352 60.15949588, 24.9392705 60.15944878, 24.93915072 60.1594067, 24.93906598 60.15937678, 24.93900957 60.15941433))",24.93914023739613,60.15945184173983
123797976,灰色,深灰色,"Polygon ((24.9389716 60.15909699, 24.93947845 60.15927552, 24.93949639 60.15928189, 24.9395041 60.15928458, 24.93962698 60.15919816, 24.93960158 60.15918927, 24.93955129 60.15917159, 24.93950435 60.15915499, 24.93940897 60.15912138, 24.93933512 60.1590954, 24.93928416 60.15907746, 24.9392337 60.15905969, 24.93919833 60.15904728, 24.93909448 60.15901057, 24.9389716 60.15909699))",24.93929927146366,60.159147590795264
123805262,深灰,深灰,"Polygon ((24.93400079 60.16004029, 24.93403147 60.16004548, 24.93414329 60.16006325, 24.93432224 60.16009167, 24.93456464 60.16013014, 24.93464268 60.16001053, 24.93473178 60.15986695, 24.93473455 60.15986242, 24.93461024 60.1598434, 24.93456884 60.15991313, 24.93455978 60.15991707, 24.93455626 60.15992219, 24.93455484 60.15992805, 24.93455836 60.15993367, 24.93451863 60.15999117, 24.93451175 60.15999117, 24.93450823 60.15999327, 24.93433967 60.15996695, 24.93433967 60.15995856, 24.93433414 60.15995379, 24.93432157 60.15994784, 24.93435845 60.15988028, 24.93436759 60.1598807, 24.9343753 60.15987684, 24.93438284 60.15986913, 24.93438284 60.15986159, 24.93437387 60.15985329, 24.93439617 60.15981079, 24.93416625 60.15977517, 24.93413205 60.15982999, 24.93407489 60.15992152, 24.93401546 60.16001665, 24.93401077 60.16002419, 24.93400079 60.16004029))",24.93434326186935,60.15996503010409
123800415,浅蓝,浅蓝,"Polygon ((24.93786946 60.15973242, 24.93795504 60.15976218, 24.93797843 60.15975933, 24.93803442 60.15971943, 24.93803752 60.15971189, 24.93803417 60.15970426, 24.93802687 60.1596994, 24.93803827 60.15969143, 24.9380599 60.15969814, 24.93808328 60.15969805, 24.93808395 60.15970577, 24.93809644 60.15971239, 24.93811078 60.15971675, 24.93812813 60.15971842, 24.93814372 60.15971775, 24.93815093 60.15972027, 24.93819703 60.15973594, 24.93819845 60.15974097, 24.9382065 60.15974499, 24.93821765 60.159746, 24.93821035 60.15975933, 24.93819744 60.15975916, 24.93814556 60.15979629, 24.93813198 60.15979847, 24.93811874 60.15980425, 24.93811145 60.15980979, 24.93811287 60.15982202, 24.93803349 60.15987718, 24.93813198 60.15991246, 24.9383044 60.15979176, 24.93844463 60.15969269, 24.93838285 60.15967098, 24.93829074 60.15963863, 24.93827707 60.15963385, 24.93825863 60.15962748, 24.93809535 60.15957015, 24.93786946 60.15973242))",24.938166695985284,60.15972062975471
123800421,深灰色,浅灰色,"Polygon ((24.93778489 60.15978967, 24.93788572 60.15982437, 24.93797843 60.15975933, 24.93795504 60.15976218, 24.93786946 60.15973242, 24.93784608 60.15974583, 24.93778489 60.15978967))",24.937877060636033,60.15977797943185
123805255,灰色,深灰色,"Polygon ((24.9370182 60.16022737, 24.93705818 60.16024112, 24.93703446 60.16025813, 24.9370731 60.16027062, 24.93716639 60.16020516, 24.93711459 60.16018814, 24.93715759 60.16015596, 24.93713043 60.16014665, 24.9370182 60.16022737))",24.937093710463397,60.16021301745111
123800427,灰色,绿色,"Polygon ((24.9383044 60.15979176, 24.93848017 60.15985446, 24.93863548 60.15990869, 24.93865258 60.15991456, 24.93879147 60.15981607, 24.93877605 60.15981054, 24.93874646 60.15980006, 24.93869248 60.15978087, 24.93854638 60.15972882, 24.93846684 60.15970057, 24.93844463 60.15969269, 24.9383044 60.15979176))",24.938547896916944,60.15980382717404
123800437,深蓝色,浅蓝色,"Polygon ((24.93712808 60.15955766, 24.93717829 60.15957627, 24.93735867 60.15963947, 24.93743343 60.15966662, 24.93750066 60.15961885, 24.93751776 60.15960669, 24.9372114 60.1594979, 24.93712808 60.15955766))",24.93732253574856,60.15958219036366
123984062,蓝色,蓝色,"Polygon ((24.93033949 60.15709103, 24.9305182 60.1571197, 24.93076907 60.15715985, 24.93085532 60.15702347, 24.93089186 60.15696656, 24.93077996 60.15694946, 24.93076278 60.15694628, 24.93072766 60.15700118, 24.93073235 60.15700386, 24.93070134 60.15701367, 24.93069547 60.1570073, 24.93060243 60.15699254, 24.93057687 60.15698844, 24.93056715 60.15699078, 24.93055239 60.15697712, 24.93055944 60.15697545, 24.93059615 60.15691836, 24.93058575 60.15691619, 24.93046506 60.15689699, 24.93041309 60.15697737, 24.93033949 60.15709103))",24.930609256187196,60.157038520726985
123992208,深蓝,灰蓝,"Polygon ((24.93470085 60.15728415, 24.93478584 60.15729848, 24.93482004 60.1572922, 24.93483563 60.15726864, 24.93482423 60.15726739, 24.93483437 60.15724618, 24.93482599 60.15723663, 24.93486053 60.15722414, 24.93515666 60.157272, 24.93517183 60.15729128, 24.93516454 60.15730242, 24.93513897 60.15734165, 24.9351145 60.15735255, 24.93493538 60.1573269, 24.93490537 60.15737375, 24.93491945 60.15737593, 24.93511617 60.15740728, 24.93533553 60.15744215, 24.93539973 60.15733914, 24.93547257 60.15722263, 24.93547903 60.15721249, 24.93544198 60.15720653, 24.9348213 60.15710872, 24.93481484 60.1571078, 24.93473253 60.15723478, 24.93470085 60.15728415))",24.935122031291165,60.157265656643666
123992214,红棕色,灰褐色,"Polygon ((24.93486036 60.15767986, 24.93491534 60.15768229, 24.93506043 60.15768858, 24.93512305 60.15769126, 24.93518147 60.15769377, 24.93519086 60.15767902, 24.93529773 60.15750275, 24.93507728 60.15746788, 24.93502808 60.15754977, 24.9348871 60.15754533, 24.93487905 60.15758607, 24.93486036 60.15767986))",24.935077925766624,60.15759219344256
123984069,深蓝,灰蓝,"Polygon ((24.93231544 60.15740695, 24.93259976 60.15745179, 24.93283554 60.15749026, 24.93287167 60.15749605, 24.93293788 60.15739345, 24.93290193 60.15738767, 24.9328684 60.15738222, 24.93238175 60.15730435, 24.93231544 60.15740695))",24.93262684239473,60.15740003845918
123992537,灰色,深灰色,"Polygon ((24.93575722 60.15958138, 24.93633499 60.15966838, 24.93637639 60.15967467, 24.93639978 60.15965807, 24.93669843 60.15944668, 24.93645745 60.15940938, 24.93641637 60.15943679, 24.93640053 60.15943126, 24.93635879 60.1594611, 24.93637455 60.15946655, 24.93628168 60.15953587, 24.93624572 60.15953, 24.9362448 60.15952338, 24.93624086 60.15951902, 24.93619836 60.15951332, 24.93617405 60.1595186, 24.93613885 60.15951298, 24.93616047 60.15947962, 24.93592578 60.15944249, 24.93590768 60.15947208, 24.93589619 60.15947443, 24.93582755 60.15946462, 24.93575722 60.15958138))",24.936221262564807,60.15954154795432
123984075,灰色,灰色,"Polygon ((24.93093117 60.15690386, 24.93129939 60.15696254, 24.93132454 60.15692348, 24.93135044 60.15688324, 24.93112035 60.15684653, 24.93101943 60.15683044, 24.93098222 60.15682449, 24.93094308 60.15688534, 24.93093117 60.15690386))",24.931140784245763,60.15689352989262
123984077,灰色,深蓝色,"Polygon ((24.93287167 60.15749605, 24.93290419 60.15750116, 24.93333904 60.15757039, 24.93344683 60.15740326, 24.93355538 60.15723495, 24.93308624 60.1571601, 24.93305464 60.15720896, 24.93318515 60.15722984, 24.93319873 60.1572088, 24.93322706 60.15721324, 24.93321348 60.15723436, 24.93326335 60.15724232, 24.93316244 60.15739865, 24.93299052 60.15737115, 24.93295574 60.15736562, 24.93293788 60.15739345, 24.93287167 60.15749605))",24.93324059454317,60.15738201142723
149759388,灰色,灰色,"Polygon ((24.91211715 60.15956428, 24.91221153 60.15959772, 24.91231388 60.15963402, 24.91243365 60.1596766, 24.91239015 60.15970694, 24.91243784 60.15972387, 24.91246408 60.1597056, 24.91253549 60.159731, 24.91258612 60.15974893, 24.91262895 60.15971893, 24.91273616 60.15964374, 24.91300329 60.15945624, 24.91297068 60.15944484, 24.91293799 60.15943335, 24.91293187 60.15943755, 24.91280665 60.15939346, 24.91279064 60.15940435, 24.91275795 60.15942657, 24.9127401 60.15943872, 24.91272727 60.1594347, 24.91259014 60.15953109, 24.91257204 60.15954374, 24.91254262 60.15956436, 24.91251739 60.15955548, 24.91249015 60.15954584, 24.91250683 60.15953419, 24.91242737 60.15950619, 24.91241077 60.15951784, 24.91229703 60.15947786, 24.9123143 60.15946562, 24.9122915 60.15945766, 24.91227616 60.1594523, 24.91225889 60.15946437, 24.91211715 60.15956428))",24.912569288532353,60.159567871585246
149759391,灰色,灰色,"Polygon ((24.91204767 60.15894452, 24.91227498 60.15902532, 24.91230013 60.15900873, 24.9123236 60.15899196, 24.91237959 60.15895173, 24.91238948 60.15894486, 24.91246064 60.15889473, 24.91247305 60.15889918, 24.91251588 60.15886908, 24.91250348 60.15886464, 24.9125303 60.15884587, 24.91262124 60.15887864, 24.91282777 60.15895316, 24.91297186 60.1588509, 24.91255536 60.15870446, 24.91254446 60.15871125, 24.91253013 60.15871578, 24.91251647 60.15871947, 24.91250339 60.15872165, 24.91248822 60.15872173, 24.91246802 60.15872156, 24.91245168 60.15872123, 24.91243265 60.15871913, 24.91241664 60.15871653, 24.91239979 60.15870966, 24.91238889 60.15870505, 24.91227716 60.15878342, 24.91214859 60.15887369, 24.91204767 60.15894452))",24.912486731084595,60.15885253892098
177110574,灰色,浅灰色,"Polygon ((24.91648915 60.15963754, 24.91661505 60.1596823, 24.91672536 60.15972136, 24.91679442 60.15967308, 24.91691085 60.15959186, 24.91693038 60.15957828, 24.91695628 60.1595875, 24.9170489 60.15962027, 24.91712618 60.15964768, 24.91717915 60.15966646, 24.91716566 60.15967593, 24.91697983 60.15980568, 24.91713984 60.15986234, 24.91718326 60.15987776, 24.91722358 60.1598921, 24.91735475 60.15980057, 24.91742307 60.15975287, 24.91750647 60.15969462, 24.91726272 60.15960812, 24.91720455 60.1595875, 24.91712785 60.15956034, 24.91705594 60.15953478, 24.91701394 60.15951986, 24.91690012 60.15947954, 24.91685569 60.15946378, 24.91677774 60.15943604, 24.91669342 60.15949496, 24.91661622 60.15954886, 24.91648915 60.15963754))",24.917011627490783,60.15965546662706
208427662,灰色,白色,"Polygon ((24.90917217 60.15786585, 24.90928373 60.15789729, 24.90940058 60.15779478, 24.90944752 60.15780827, 24.90954525 60.1578356, 24.90964022 60.1577522, 24.9098356 60.15780718, 24.90981414 60.15782503, 24.90975882 60.15787457, 24.90980442 60.15788748, 24.90978757 60.1579024, 24.9099392 60.15794506, 24.90995672 60.15792956, 24.91000349 60.15794272, 24.91008052 60.15787507, 24.91017012 60.15790039, 24.91023692 60.15784163, 24.91015596 60.15781883, 24.90988849 60.15774348, 24.90972127 60.15769629, 24.90960258 60.15766276, 24.90945179 60.15762026, 24.90940728 60.15765949, 24.90935322 60.15770685, 24.90931584 60.15773962, 24.90927519 60.15777533, 24.90924308 60.15780358, 24.90923026 60.15781489, 24.90921484 60.15782839, 24.90918902 60.15785102, 24.90917217 60.15786585))",24.909693313840915,60.15779080968799
266454846,灰色,灰色,"Polygon ((24.9186133 60.15704644, 24.91868035 60.15709774, 24.91871329 60.15708667, 24.91876844 60.15713118, 24.91881027 60.15716823, 24.91883852 60.15719505, 24.918864 60.15722246, 24.9189013 60.15726705, 24.91893105 60.15730494, 24.91894983 60.15732908, 24.91891429 60.15733637, 24.91894002 60.15736939, 24.91899073 60.15735917, 24.91901538 60.15739043, 24.91913859 60.15736654, 24.91912283 60.15734685, 24.91919609 60.15733243, 24.91915426 60.15727577, 24.91912174 60.15728138, 24.91911018 60.15726638, 24.91908034 60.15722992, 24.91904304 60.1571891, 24.91900574 60.15715046, 24.91898185 60.15712598, 24.91900155 60.15712095, 24.91890113 60.15703186, 24.91888864 60.15703579, 24.91888034 60.15703839, 24.91883257 60.15700042, 24.91884606 60.15699623, 24.91881027 60.1569705, 24.91879133 60.15695483, 24.91874942 60.15696866, 24.91872276 60.15697746, 24.91864054 60.15700445, 24.91862889 60.15700822, 24.91865822 60.15703152, 24.9186133 60.15704644))",24.918909978650397,60.15717249166251
309639402,灰色,深灰色,"Polygon ((24.91448018 60.15897956, 24.91459426 60.15901376, 24.91471722 60.15905064, 24.91478059 60.15906958, 24.91510756 60.15916756, 24.91512978 60.15917427, 24.91508804 60.15920864, 24.91530739 60.15927443, 24.91548785 60.15912532, 24.91461119 60.15886246, 24.91457389 60.15885123, 24.91453215 60.15888568, 24.91454782 60.15889037, 24.91456827 60.15889649, 24.91457749 60.15889926, 24.91448018 60.15897956))",24.914994439106266,60.15906180505327
324319543,灰色,灰色,"Polygon ((24.91865445 60.15867806, 24.91873224 60.15870497, 24.91879979 60.15872827, 24.91883164 60.15870513, 24.91887339 60.15871989, 24.91887439 60.15871905, 24.91901722 60.15861746, 24.91906868 60.15861947, 24.91980956 60.15864847, 24.91982339 60.15855485, 24.91982549 60.1585406, 24.91981677 60.15854026, 24.91976329 60.15853833, 24.91915175 60.15851713, 24.91912023 60.15851067, 24.91905896 60.15849835, 24.91904815 60.15851042, 24.91902476 60.1585059, 24.91899702 60.15850036, 24.91900783 60.15848762, 24.91895 60.15847564, 24.91891504 60.15850036, 24.91888034 60.15848855, 24.91881857 60.1585463, 24.91885419 60.15855887, 24.91882729 60.15857899, 24.91879569 60.15856692, 24.91872033 60.15862785, 24.91875805 60.15864017, 24.91873098 60.15866088, 24.91869326 60.15864856, 24.91865445 60.15867806))",24.919218853413927,60.1585898433948
327070377,灰色,灰色,"Polygon ((24.90693437 60.15882399, 24.90702448 60.15885559, 24.90708969 60.15887839, 24.90706387 60.15889658, 24.90711542 60.15891468, 24.90714124 60.15889649, 24.90722187 60.15892466, 24.90719605 60.15894293, 24.90732706 60.15898886, 24.90735288 60.15897059, 24.90739102 60.15898392, 24.90751029 60.15902574, 24.90748448 60.15904393, 24.90756838 60.15907335, 24.90762009 60.15903689, 24.90768162 60.15899339, 24.90760786 60.15896749, 24.90763116 60.15895098, 24.90740309 60.15887093, 24.90711022 60.15876833, 24.90693437 60.15882399))",24.907326282093887,60.15891132849805
327070381,灰色,灰色,"Polygon ((24.90570039 60.15841965, 24.90571623 60.15842526, 24.90595453 60.15850883, 24.90597557 60.15849257, 24.90605662 60.15852098, 24.90615175 60.15855426, 24.90612996 60.15857136, 24.90617774 60.15858779, 24.90635686 60.15864923, 24.90640539 60.1586157, 24.90650874 60.15854412, 24.90633163 60.1584831, 24.90607036 60.15839282, 24.90591949 60.15834086, 24.90572377 60.15840372, 24.90573467 60.15840682, 24.90570039 60.15841965))",24.90612109404792,60.15848725478511
327070378,灰色,蓝色,"Polygon ((24.90542236 60.15832275, 24.9055838 60.15837916, 24.90563224 60.15839609, 24.90576778 60.15829995, 24.90597179 60.15815528, 24.9061909 60.15799988, 24.90632048 60.15790785, 24.9062629 60.15788773, 24.90611043 60.15783459, 24.90598059 60.15792679, 24.90574775 60.15809183, 24.90554348 60.15823684, 24.90542236 60.15832275))",24.905871432890425,60.1581153125766
438660864,灰色,灰色,"Polygon ((24.93907813 60.15824405, 24.93921627 60.15829425, 24.93931509 60.15822225, 24.93917645 60.15817414, 24.93907813 60.15824405))",24.939196636264946,60.15823382891721
446178803,深灰色,深灰色,"Polygon ((24.92266838 60.14810245, 24.92275463 60.14818627, 24.92282244 60.148169, 24.92289787 60.14824209, 24.92304623 60.14820429, 24.92288446 60.14804729, 24.92266838 60.14810245))",24.92286257722338,60.148142946097444
457952515,浅蓝,深灰,"Polygon ((24.91397576 60.14946275, 24.914305 60.14976843, 24.91438689 60.14980406, 24.91444992 60.14985125, 24.91473323 60.15010656, 24.91494915 60.15030127, 24.91495895 60.15029859, 24.91507119 60.15026892, 24.91517395 60.15024126, 24.91522717 60.15022692, 24.91529289 60.15020949, 24.91531636 60.15020295, 24.91535927 60.15019205, 24.91540613 60.15017898, 24.9154182 60.15017596, 24.91493942 60.1497308, 24.91489089 60.14968093, 24.91486089 60.14962762, 24.91453642 60.14931522, 24.91397576 60.14946275))",24.914699900183205,60.149797824724935
457953613,浅蓝,浅蓝,"Polygon ((24.91324636 60.14939452, 24.91327528 60.14942125, 24.9134363 60.14956978, 24.91350193 60.14963047, 24.9135834 60.14964262, 24.9138533 60.14968302, 24.914219 60.14973776, 24.914305 60.14976843, 24.91486089 60.14962762, 24.91488922 60.14956274, 24.91498578 60.14940256, 24.91505752 60.14928337, 24.91509843 60.14921556, 24.9150266 60.14915136, 24.91485393 60.14899713, 24.9148256 60.14897173, 24.914808 60.14898188, 24.91479375 60.14896888, 24.91475234 60.14899168, 24.91462854 60.14905974, 24.91446316 60.14915077, 24.914377 60.14919813, 24.91428849 60.14923828, 24.91419452 60.14926627, 24.91409268 60.14929427, 24.91399612 60.14930894, 24.91389412 60.14932235, 24.9137787 60.1493335, 24.91350863 60.14935923, 24.91329749 60.1493796, 24.91326003 60.14938312, 24.91326899 60.14939284, 24.91324636 60.14939452))",24.91430877794615,60.14942745716843
461738704,灰色,浅灰色,"Polygon ((24.91551778 60.15613977, 24.91561056 60.15616315, 24.91618699 60.15630866, 24.91623795 60.15624697, 24.9162035 60.15623926, 24.91622144 60.15621923, 24.91625597 60.15622694, 24.91628262 60.15619677, 24.91636736 60.15610113, 24.91640299 60.15606098, 24.91636929 60.15605369, 24.91640098 60.15602016, 24.91622429 60.15601102, 24.9161771 60.15600868, 24.91617106 60.15601463, 24.91613376 60.15605914, 24.91609998 60.15605193, 24.91609026 60.15606257, 24.91604776 60.15610909, 24.91600217 60.15609987, 24.91600493 60.15609694, 24.91599102 60.15609333, 24.91588197 60.15606492, 24.91586839 60.15607808, 24.91578155 60.15605587, 24.91579455 60.15604329, 24.91573026 60.15602586, 24.91565029 60.15610046, 24.91558097 60.15608294, 24.91551778 60.15613977))",24.9160133658207,60.15614342392989
485545483,浅蓝,浅蓝,"Polygon ((24.93853255 60.15856759, 24.93874193 60.15864009, 24.93924552 60.15830683, 24.93921627 60.15829425, 24.93907813 60.15824405, 24.93904167 60.15822829, 24.93853255 60.15856759))",24.938890608172443,60.158435383283845
499538149,蓝色,灰色,"Polygon ((24.91440793 60.158178, 24.91456048 60.15822058, 24.91460499 60.15818194, 24.91466676 60.15819912, 24.91479492 60.15808898, 24.91473608 60.15807205, 24.91478704 60.15802804, 24.91484597 60.15804498, 24.91497999 60.15792595, 24.91496449 60.15792143, 24.91498376 60.15790483, 24.91499944 60.15789142, 24.91501494 60.15789595, 24.91508192 60.15783694, 24.91474999 60.15774298, 24.91464698 60.15783392, 24.91472393 60.15785496, 24.91475293 60.15785194, 24.91476625 60.15785613, 24.91477195 60.15785798, 24.91440793 60.158178))",24.91474735029304,60.15797785540517
506114960,灰色,绿色,"Polygon ((24.91535793 60.15541398, 24.91552096 60.15545799, 24.91559497 60.15546092, 24.91562355 60.15541624, 24.91563395 60.15539998, 24.91558793 60.15539194, 24.91563998 60.15531558, 24.91566898 60.155273, 24.91568516 60.15527442, 24.9157 60.15527794, 24.91574995 60.15520393, 24.91569899 60.15519496, 24.91569698 60.15512992, 24.91568893 60.15510494, 24.91595799 60.15508197, 24.91592497 60.15498097, 24.91558894 60.15500897, 24.91559019 60.15504669, 24.91559095 60.15507049, 24.91559196 60.15510192, 24.91549095 60.15510293, 24.91549213 60.15513386, 24.91549405 60.15518524, 24.91549498 60.15520996, 24.91548207 60.15522916, 24.91535793 60.15541398))",24.915624183289857,60.15520448817846
531674570,灰色,灰色,"Polygon ((24.9186247 60.16035972, 24.91888059 60.16044522, 24.91904647 60.16032234, 24.91914052 60.16025269, 24.91888479 60.16016719, 24.91879334 60.16023483, 24.9186247 60.16035972))",24.91888262176273,60.16030620450334
531674572,灰色,灰色,"Polygon ((24.91810158 60.16017784, 24.91834876 60.16026258, 24.91851833 60.16013995, 24.91861506 60.16007013, 24.91836779 60.15998547, 24.91827182 60.16005479, 24.91810158 60.16017784))",24.918358275987284,60.160124000303945
531676401,灰色,深灰色,"Polygon ((24.91797795 60.15954458, 24.91804978 60.15956939, 24.91818515 60.15961616, 24.91817417 60.15962916, 24.91828347 60.15964869, 24.91832479 60.15966327, 24.91830912 60.15967618, 24.91842915 60.15970116, 24.91852495 60.15973586, 24.91860902 60.15976637, 24.91873617 60.15961818, 24.91858849 60.15955565, 24.91848312 60.15951114, 24.91816813 60.15945012, 24.91800762 60.15952983, 24.91797795 60.15954458))",24.91838605783314,60.15959402736867
