id,name,type,WKT,lon,lat,:LABEL
4643592,Ansaritie,residential,"LINESTRING (24.88693 60.210222, 24.886844 60.210183, 24.886593 60.210061, 24.886557 60.210043, 24.88631 60.209916, 24.886235 60.209859, 24.886163 60.209764, 24.886164 60.209716, 24.886212 60.209435, 24.886223 60.209373, 24.886253 60.209208, 24.886268 60.209128, 24.886369 60.20858, 24.886374 60.208552, 24.886381 60.208516, 24.886386 60.208491, 24.886395 60.208448, 24.88641 60.208384)",24.886376479029444,60.209443618864505,Road
160807838,Antareksenkatu,residential,"MULTILINESTRING ((24.982458 60.18424, 24.982321 60.184265, 24.982246 60.184282, 24.981906 60.184376, 24.981768 60.184415, 24.980913 60.184655, 24.980671 60.184725, 24.980563 60.184754, 24.980538 60.184761, 24.980516 60.184768, 24.980407 60.1848, 24.980121 60.184881, 24.979578 60.185034, 24.979328 60.185107, 24.979247 60.185131))",24.980849926877315,60.18467514547242,Road
8035234,Antinkatu,pedestrian,"MULTILINESTRING ((24.931473 60.170987, 24.931378 60.170929, 24.931356 60.170903, 24.931364 60.17087, 24.931507 60.170764, 24.931576 60.170725, 24.931682 60.170654, 24.931758 60.170601, 24.931804 60.170565, 24.932275 60.170219, 24.932776 60.169861), (24.932375 60.170149, 24.932499 60.17007, 24.932687 60.169935, 24.932806 60.169849, 24.932891 60.169789))",24.932163443632394,60.17030975185365,Road
4468810,Apajapolku,residential,"LINESTRING (24.864088 60.199957, 24.863757 60.199661, 24.863714 60.199629, 24.863472 60.19945, 24.863234 60.199324, 24.862999 60.199221, 24.862809 60.199145, 24.862737 60.199112)",24.86344447626238,60.19948369534291,Road
23210262,Apollonkatu,residential,"MULTILINESTRING ((24.923018 60.17609, 24.923105 60.176102, 24.923137 60.176106, 24.923219 60.176115), (24.923306 60.176125, 24.923593 60.176157, 24.923604 60.176158, 24.923628 60.176161, 24.923653 60.176164, 24.923741 60.176173, 24.924267 60.176232, 24.924614 60.176271, 24.924649 60.176275, 24.924778 60.17629, 24.924907 60.176315, 24.925064 60.176332, 24.925313 60.17636, 24.92561 60.176393, 24.925848 60.17642, 24.925932 60.176429, 24.925974 60.176434, 24.925991 60.176388, 24.92604 60.17628, 24.926049 60.176259, 24.926082 60.176188, 24.926103 60.17614), (24.926139 60.176061, 24.926198 60.175928, 24.926239 60.175835, 24.926912 60.175774, 24.927001 60.175766, 24.92709 60.175758, 24.927126 60.175754, 24.927274 60.175741), (24.929201 60.176271, 24.928618 60.176188, 24.928523 60.176174, 24.928128 60.176118, 24.927756 60.176064, 24.92772 60.176059, 24.927588 60.176045), (24.929373 60.176295, 24.929237 60.176276))",24.92615373582645,60.1761471054606,Road
836158683,Arabianaukio,service,"MULTILINESTRING ((24.972412 60.206236, 24.972451 60.206265, 24.972495 60.206298, 24.972874 60.206587))",24.972643259458113,60.206411155995696,Road
5065860,Arabiankatu,tertiary,"LINESTRING (24.9798 60.209937, 24.979747 60.20987, 24.979732 60.209853, 24.979446 60.209525, 24.979359 60.209426, 24.979322 60.209383, 24.979291 60.209348, 24.979247 60.209296, 24.97922 60.209264, 24.979202 60.209243, 24.97913 60.209159, 24.979068 60.209086, 24.978988 60.208993, 24.97889 60.20888, 24.978852 60.208835, 24.97881 60.208783, 24.97877 60.208734, 24.978736 60.208691, 24.978691 60.208638, 24.978565 60.208495, 24.97844 60.208351, 24.978025 60.207834, 24.977978 60.207776, 24.977509 60.207201, 24.977488 60.207176, 24.977454 60.207134, 24.977439 60.207118, 24.977414 60.207091, 24.97739 60.207062, 24.977138 60.206759, 24.977069 60.206675, 24.97702 60.206635, 24.97695 60.206594, 24.976904 60.206574, 24.97689 60.206571, 24.976836 60.206559, 24.976746 60.206548, 24.976656 60.206552, 24.976565 60.206565, 24.976154 60.206658, 24.975666 60.206771, 24.975402 60.206827, 24.975322 60.206844, 24.974911 60.206931, 24.974244 60.207078, 24.97419 60.20709, 24.974054 60.207117, 24.973911 60.207146)",24.977158914179647,60.207663048876775,Road
5067807,Arabianm?enpolku,residential,"LINESTRING (24.971799 60.210498, 24.972048 60.210378, 24.972191 60.210281, 24.972195 60.210238, 24.972193 60.210213, 24.972162 60.210147, 24.972098 60.210029, 24.972034 60.209908, 24.972003 60.209801, 24.97199 60.209712, 24.972004 60.209599, 24.972044 60.209492, 24.972157 60.209316, 24.972287 60.209209, 24.972299 60.209171)",24.972073963076642,60.20988592806373,Road
5065866,Arabianpolku,residential,"MULTILINESTRING ((24.97675 60.206366, 24.976671 60.206274, 24.976619 60.20625, 24.975907 60.205921, 24.975606 60.205782, 24.975566 60.205764, 24.975535 60.205749, 24.975471 60.205716, 24.975449 60.205706, 24.974386 60.205197, 24.974322 60.205169, 24.974277 60.205155, 24.974226 60.205144, 24.97415 60.20513), (24.974527 60.205064, 24.974579 60.205099, 24.974669 60.205154, 24.975622 60.20561), (24.975648 60.205623, 24.975739 60.205668, 24.976576 60.206057, 24.97669 60.206116, 24.976763 60.206187, 24.976864 60.206292, 24.976892 60.206337, 24.97675 60.206366), (24.97675 60.206366, 24.976637 60.206389), (24.976746 60.206548, 24.97675 60.206535, 24.976762 60.206495, 24.976772 60.206458, 24.976784 60.206419, 24.97675 60.206366))",24.975686560816232,60.20574621535951,Road
169310136,Arcturuksenkatu,residential,"MULTILINESTRING ((24.981992 60.183221, 24.981868 60.183236, 24.981536 60.183276, 24.981313 60.183303, 24.980802 60.183365, 24.980642 60.183385, 24.980094 60.18345, 24.979979 60.183462, 24.979957 60.183465, 24.979925 60.183468, 24.979827 60.183478, 24.979357 60.183535, 24.979238 60.183549, 24.978958 60.183582, 24.978336 60.183657, 24.978313 60.18366, 24.978233 60.183676, 24.978022 60.183735, 24.977612 60.183849, 24.977543 60.183868))",24.979758327317715,60.18349782692648,Road
